keyword_busqueda,titulo,empresa,ubicacion,descripcion,salario_min,salario_max,fecha_creacion,url
java,Senior Java Developer,PIXIE,Valladolid,Hiring Freelance Senior Java Developers We are looking for a Senior Java Developer to join a long-term project for a leading financial institution. Location: Madrid Remote: 100% remote Duration: Long-term English: C1 Requirements 8 years of professional experience with Java 3 years working with Java 17 or 21 Strong experience with Spring / Spring Boot Experience with Kafka Experience with Redis and PostgreSQL or MongoDB Strong testing experience with JUnit 5 and Mockito Experience with AWS or e…,,,2026-09-13T00:29:26Z,https://www.adzuna.es/details/5881838644?utm_medium=api&utm_source=183d4d76
java,Senior Java Developer,PIXIE,Pontevedra,Hiring Freelance Senior Java Developers We are looking for a Senior Java Developer to join a long-term project for a leading financial institution. Location: Madrid Remote: 100% remote Duration: Long-term English: C1 Requirements 8 years of professional experience with Java 3 years working with Java 17 or 21 Strong experience with Spring / Spring Boot Experience with Kafka Experience with Redis and PostgreSQL or MongoDB Strong testing experience with JUnit 5 and Mockito Experience with AWS or e…,,,2026-09-14T00:29:45Z,https://www.adzuna.es/details/5882919965?utm_medium=api&utm_source=183d4d76
java,Senior Java Developer,PIXIE,"Arbo, Pontevedra",Hiring Freelance Senior Java Developers We are looking for a Senior Java Developer to join a long-term project for a leading financial institution. Location: Madrid Remote: 100% remote Duration: Long-term English: C1 Requirements 8 years of professional experience with Java 3 years working with Java 17 or 21 Strong experience with Spring / Spring Boot Experience with Kafka Experience with Redis and PostgreSQL or MongoDB Strong testing experience with JUnit 5 and Mockito Experience with AWS or e…,,,2026-09-14T00:29:45Z,https://www.adzuna.es/details/5882919961?utm_medium=api&utm_source=183d4d76
java,Senior Java Developer,PIXIE,"Vitoria-Gasteiz, Álava",Hiring Freelance Senior Java Developers We are looking for a Senior Java Developer to join a long-term project for a leading financial institution. Location: Madrid Remote: 100% remote Duration: Long-term English: C1 Requirements 8 years of professional experience with Java 3 years working with Java 17 or 21 Strong experience with Spring / Spring Boot Experience with Kafka Experience with Redis and PostgreSQL or MongoDB Strong testing experience with JUnit 5 and Mockito Experience with AWS or e…,,,2026-09-14T00:30:01Z,https://www.adzuna.es/details/5882922091?utm_medium=api&utm_source=183d4d76
java,Senior Java Developer,PIXIE,Málaga,Hiring Freelance Senior Java Developers We are looking for a Senior Java Developer to join a long-term project for a leading financial institution. Location: Madrid Remote: 100% remote Duration: Long-term English: C1 Requirements 8 years of professional experience with Java 3 years working with Java 17 or 21 Strong experience with Spring / Spring Boot Experience with Kafka Experience with Redis and PostgreSQL or MongoDB Strong testing experience with JUnit 5 and Mockito Experience with AWS or e…,,,2026-09-14T00:29:38Z,https://www.adzuna.es/details/5882918977?utm_medium=api&utm_source=183d4d76
java,Senior Java Developer,PIXIE,Lugo,Hiring Freelance Senior Java Developers We are looking for a Senior Java Developer to join a long-term project for a leading financial institution. - Location: Madrid - Remote: 100% remote - Duration: Long-term - English: C1 Requirements - 8 years of professional experience with Java - 3 years working with Java 17 or 21 - Strong experience with Spring / Spring Boot - Experience with Kafka - Experience with Redis and PostgreSQL or MongoDB - Strong testing experience with JUnit 5 and Mockito - Ex…,,,2026-09-14T00:30:00Z,https://www.adzuna.es/details/5882921912?utm_medium=api&utm_source=183d4d76
java,Senior Java Developer,PIXIE,"Chantada, Lugo",Hiring Freelance Senior Java Developers We are looking for a Senior Java Developer to join a long-term project for a leading financial institution. Location: Madrid Remote: 100% remote Duration: Long-term English: C1 Requirements 8 years of professional experience with Java 3 years working with Java 17 or 21 Strong experience with Spring / Spring Boot Experience with Kafka Experience with Redis and PostgreSQL or MongoDB Strong testing experience with JUnit 5 and Mockito Experience with AWS or e…,,,2026-09-14T00:29:34Z,https://www.adzuna.es/details/5882918312?utm_medium=api&utm_source=183d4d76
java,Senior Java Developer,PIXIE,Valencia,Hiring Freelance Senior Java Developers We are looking for a Senior Java Developer to join a long-term project for a leading financial institution. Location: Madrid Remote: 100% remote Duration: Long-term English: C1 Requirements 8 years of professional experience with Java 3 years working with Java 17 or 21 Strong experience with Spring / Spring Boot Experience with Kafka Experience with Redis and PostgreSQL or MongoDB Strong testing experience with JUnit 5 and Mockito Experience with AWS or e…,,,2026-09-14T00:29:38Z,https://www.adzuna.es/details/5882918985?utm_medium=api&utm_source=183d4d76
java,Senior Java Developer,PIXIE,"Guntín, Lugo",Hiring Freelance Senior Java Developers We are looking for a Senior Java Developer to join a long-term project for a leading financial institution. Location: Madrid Remote: 100% remote Duration: Long-term English: C1 Requirements 8 years of professional experience with Java 3 years working with Java 17 or 21 Strong experience with Spring / Spring Boot Experience with Kafka Experience with Redis and PostgreSQL or MongoDB Strong testing experience with JUnit 5 and Mockito Experience with AWS or e…,,,2026-09-14T00:30:02Z,https://www.adzuna.es/details/5882922162?utm_medium=api&utm_source=183d4d76
java,Senior Java Developer,PIXIE,Valencia,Hiring Freelance Senior Java DevelopersWe are looking for a Senior Java Developer to join a long-term project for a leading financial institution.Location: MadridRemote: 100% remoteDuration: Long-termEnglish: C1 Requirements8 years of professional experience with Java3 years working with Java 17 or 21Strong experience with Spring / Spring BootExperience with KafkaExperience with Redis and PostgreSQL or MongoDBStrong testing experience with JUnit 5 and MockitoExperience with AWS or equivalent cl…,,,2026-09-13T00:29:23Z,https://www.adzuna.es/details/5881838306?utm_medium=api&utm_source=183d4d76
java,Senior Java Developer,PIXIE,"Arbo, Pontevedra",Hiring Freelance Senior Java DevelopersWe are looking for a Senior Java Developer to join a long-term project for a leading financial institution.Location: MadridRemote: 100% remoteDuration: Long-termEnglish: C1 Requirements8 years of professional experience with Java3 years working with Java 17 or 21Strong experience with Spring / Spring BootExperience with KafkaExperience with Redis and PostgreSQL or MongoDBStrong testing experience with JUnit 5 and MockitoExperience with AWS or equivalent cl…,,,2026-09-13T00:29:23Z,https://www.adzuna.es/details/5881838327?utm_medium=api&utm_source=183d4d76
java,Senior Java Developer,PIXIE,"Vitoria-Gasteiz, Álava",Hiring Freelance Senior Java DevelopersWe are looking for a Senior Java Developer to join a long-term project for a leading financial institution.Location: MadridRemote: 100% remoteDuration: Long-termEnglish: C1 Requirements8 years of professional experience with Java3 years working with Java 17 or 21Strong experience with Spring / Spring BootExperience with KafkaExperience with Redis and PostgreSQL or MongoDBStrong testing experience with JUnit 5 and MockitoExperience with AWS or equivalent cl…,,,2026-09-13T00:29:23Z,https://www.adzuna.es/details/5881838305?utm_medium=api&utm_source=183d4d76
java,"Programadores Java, hibrido",Seltime,España,"Programadores Java SELTIME compañía española en proceso de expansión, líder en dar soluciones tecnológicas específicas a cada cliente y un trato personalizado a nuestros técnicos. Selecciona Programadores junior y senior Java/EE para incorporación inmediata en interesante proyecto dentro de nuestra organización Se requiere: Experiencia de al menos 1-2 años desarrollando aplicaciones Java con Springboot Experiencia en otras tecnologías de backend similares Conocimiento de Spring y Struts Muy val…",,,2026-09-14T10:06:32Z,https://www.adzuna.es/details/5883409314?utm_medium=api&utm_source=183d4d76
java,Analista / Programador Java,"Excelia, SL","Boadilla del Monte, Madrid","Analista/Programador/a Java En Excelia , firma multinacional de Consultoría, Tecnología y Servicios Profesionales, seguimos creciendo y buscamos un/a Analista / Programador/a Java. Requisitos mínimos Experiencia general Al menos 3 años de experiencia en Tecnologías de la Información. Mínimo 2 años desarrollando aplicaciones en entorno Java. Haber trabajado durante el último año en aplicaciones web de gestión de datos relacionadas con: Trámites administrativos, o cumplimiento de normativa del se…",,,2026-07-04T22:07:20Z,https://www.adzuna.es/details/5788224387?utm_medium=api&utm_source=183d4d76
